时间,MFI,MFI六日平均,收盘价,买入,卖出,累计涨幅
2014/3/17,51.92402366,50.66258258,2143.038,2,4.5,-1.1033
2014/3/18,58.98072283,52.26864163,2138.133,2,4.5,1.9224
2014/3/19,51.18636224,52.81027944,2120.87,2,4.5,0.5966
2014/3/20,43.30604358,53.47628777,2086.967,2,4.5,-1.2614
2014/3/21,44.51859465,55.45504128,2158.798,2,4.5,0.9413
2014/3/24,54.05974853,57.24111059,2176.554,2,4.5,2.5813
2014/3/25,61.56037793,57.28339088,2174.44,2,4.5,1.5325
2014/3/26,62.23054974,56.05225838,2171.047,2,4.5,1.6054
2014/3/27,55.18241217,54.57551126,2155.707,2,4.5,1.7062
2014/3/28,55.17856468,54.24514526,2151.965,2,4.5,3.1311
2014/3/31,55.23501049,54.26353346,2146.305,2,4.5,-0.5738
2014/4/1,54.31343028,55.3004797,2163.115,2,4.5,-0.6131
2014/4/2,54.17358289,57.83736441,2180.727,2,4.5,0.2982
2014/4/3,53.37006703,60.36201087,2165.008,2,4.5,-0.2666
2014/4/4,53.20021619,61.76224097,2185.472,2,4.5,1.3852
2014/4/8,55.28889391,61.91755892,2237.316,2,4.5,3.931
2014/4/9,61.45668792,61.7717522,2238.62,2,4.5,4.2523
2014/4/10,69.53473852,60.79622563,2273.761,2,4.5,5.0389
2014/4/11,69.32146168,58.64552946,2270.666,2,4.5,4.0886
2014/4/14,61.77144763,56.50888216,2268.613,2,4.5,4.719
2014/4/15,54.13212386,54.71081888,2229.463,2,4.5,2.0481
2014/4/16,54.41405359,54.04159699,2232.526,2,4.5,-0.1867
2014/4/17,55.60352851,53.5598357,2224.803,2,4.5,-0.5909
2014/4/18,56.63056146,51.91551574,2224.479,2,4.5,-2.1753
2014/4/21,56.50157792,48.59693041,2187.248,2,4.5,-3.7129
2014/4/22,50.98306795,45.05228426,2196.795,2,4.5,-3.186
2014/4/23,50.11679249,41.4312658,2194.668,2,4.5,-1.5571
2014/4/24,51.52348583,36.17157819,2190.474,2,4.5,-1.8856
2014/4/25,45.73760878,31.82182948,2167.826,2,4.5,-2.5736
2014/4/28,36.71904947,28.59199145,2134.969,2,4.5,-4.0747
2014/4/29,35.23370102,28.01679825,2158.47,2,4.5,-1.3002
2014/4/30,29.25695721,27.69960164,2158.659,2,4.5,-1.7279
2014/5/5,18.55866681,30.01591421,2156.47,2,4.5,-1.7325
2014/5/6,25.42499358,35.48516424,2157.328,2,4.5,-1.5016
2014/5/7,26.35858059,39.91275736,2137.316,2,4.5,-1.3953
2014/5/8,33.26789029,43.11800254,2135.496,2,4.5,0.0352
2014/5/9,33.33052138,45.21163421,2133.911,2,4.5,-1.1398
2014/5/12,43.15483259,47.49296369,2180.054,2,4.5,1.0138
2014/5/13,51.37416699,48.401377,2174.852,2,4.5,0.8766
2014/5/14,51.9905523,47.81888048,2172.372,2,4.5,0.7228
2014/5/15,45.59005167,47.14025898,2144.084,2,4.5,0.3482
2014/5/16,45.82968032,48.58844673,2145.952,2,4.5,0.5205
2014/5/19,47.01849827,49.89829307,2115.143,2,4.5,-0.841
2014/5/20,48.60531246,51.12555214,2115.771,2,4.5,-2.9737
2014/5/21,47.87918786,52.11253008,2135.905,2,4.5,-1.7835
2014/5/22,47.91882332,54.41071757,2130.868,2,4.5,-1.9053
2014/5/23,54.27917814,55.10419034,2148.414,2,4.5,0.2203
2014/5/26,53.68875837,53.24470205,2155.976,2,4.5,0.4852
2014/5/27,54.38205269,51.57668085,2147.28,2,4.5,1.5176
2014/5/28,54.52718009,50.9722313,2169.352,2,4.5,2.5158
2014/5/29,61.66831279,50.4413546,2155.164,2,4.5,0.9102
2014/5/30,52.07965997,49.91495901,2156.464,2,4.5,1.2063
2014/6/3,43.12224837,52.20305179,2149.918,2,4.5,0.0793
2014/6/4,43.68063117,56.02567958,2128.274,2,4.5,-1.2794
2014/6/5,50.75535543,58.49540113,2150.602,2,4.5,0.173
2014/6/6,51.34191985,60.04092039,2134.716,2,4.5,-1.5936
2014/6/9,58.50993926,61.75000534,2134.281,2,4.5,-0.96
2014/6/10,65.80821664,62.0322376,2161.268,2,4.5,0.2442
2014/6/11,66.05801516,59.80556107,2160.766,2,4.5,0.5246
2014/6/12,58.49896042,56.28030305,2153.41,2,4.5,1.1909
2014/6/13,60.02847099,54.03822718,2176.242,2,4.5,1.2021
2014/6/16,61.59642956,52.60593278,2191.855,2,4.5,2.6582
2014/6/17,60.20333285,51.9607607,2169.674,2,4.5,1.6666
2014/6/18,52.44815743,50.59870158,2160.239,2,4.5,-0.0328
2014/6/19,44.90646703,51.53563205,2126.907,2,4.5,-1.5526
2014/6/20,45.04650521,53.87130484,2136.729,2,4.5,-0.7504
2014/6/23,51.43470461,56.2247654,2134.11,2,4.5,-1.9333
2014/6/24,57.72539707,57.62203941,2144.821,2,4.5,-2.1488
2014/6/25,52.03097815,59.15496194,2133.371,2,4.5,-1.6706
2014/6/26,58.06974026,61.67334959,2149.076,2,4.5,-0.4995
2014/6/27,58.92050372,63.10009027,2150.258,2,4.5,1.0985
2014/6/30,59.16726856,64.37885234,2165.118,2,4.5,1.3278
2014/7/1,59.8183487,65.59186872,2164.559,2,4.5,1.4246
2014/7/2,66.92293223,66.54922042,2170.867,2,4.5,1.2141
2014/7/3,67.14130404,66.11710492,2180.192,2,4.5,2.1775
2014/7/4,66.63018437,65.81127494,2178.695,2,4.5,1.3726
2014/7/7,66.59307614,65.79056199,2176.289,2,4.5,1.2072
2014/7/8,66.44536686,66.79531726,2180.473,2,4.5,0.7084
2014/7/9,65.56245886,68.03173333,2148.71,2,4.5,-0.7225
2014/7/10,64.33023924,68.279958,2142.847,2,4.5,-1.2868
2014/7/11,65.30632418,68.8052619,2148.009,2,4.5,-1.4755
2014/7/14,66.50590669,69.17349458,2171.758,2,4.5,-0.3012
2014/7/15,72.62160772,69.46265113,2174.976,2,4.5,-0.0426
2014/7/16,73.86386328,68.85964855,2170.868,2,4.5,-0.4238
2014/7/17,67.05180691,68.42182038,2157.068,2,4.5,0.3972
2014/7/18,67.48206264,70.19360296,2164.144,2,4.5,0.9981
2014/7/21,67.51572024,73.07866303,2166.295,2,4.5,0.8566
2014/7/22,68.24084598,76.95674697,2192.698,2,4.5,0.9698
2014/7/23,69.00359226,79.83117684,2197.833,2,4.5,1.0558
2014/7/24,71.23689423,82.68219937,2237.015,2,4.5,3.0275
2014/7/25,77.68250237,85.27387752,2260.454,2,4.5,4.711
2014/7/28,84.79242305,86.87217667,2323.897,2,4.5,7.1896
2014/7/29,90.78422391,87.34107507,2331.369,2,4.5,7.4117
2014/7/30,85.48742523,86.2007568,2322.011,2,4.5,5.7915
2014/7/31,86.10972743,84.78275502,2350.251,2,4.5,6.7735
2014/8/1,86.78696313,82.4398369,2329.402,2,4.5,4.1036
2014/8/4,87.27229725,80.03907856,2375.62,2,4.5,5.0399
2014/8/5,87.60581351,76.6421363,2369.353,2,4.5,1.9695
2014/8/6,83.94231427,73.18127349,2363.221,2,4.5,1.3892
2014/8/7,76.97941453,69.32847717,2327.457,2,4.5,0.2772
2014/8/8,72.05221869,66.28102898,2331.134,2,4.5,-0.781
2014/8/11,72.38241313,63.92775087,2365.349,2,4.5,1.5738
2014/8/12,66.89064368,61.55086945,2357.052,2,4.5,-0.7611
2014/8/13,66.84063663,58.90462889,2358.901,2,4.5,-0.4189
2014/8/14,60.82553634,54.97566513,2335.945,2,4.5,-1.1333
2014/8/15,58.69472539,51.87107985,2360.635,2,4.5,1.4371
2014/8/18,57.93255004,47.87273273,2374.562,2,4.5,1.8691
2014/8/19,58.12112461,44.09929176,2374.768,2,4.5,0.4101
2014/8/20,51.01320034,40.50962684,2366.14,2,4.5,0.3976
2014/8/21,43.26685406,38.18004064,2354.244,2,4.5,-0.1836
2014/8/22,42.19802467,36.90586757,2365.364,2,4.5,1.2619
2014/8/25,34.70464263,36.88071383,2342.863,2,4.5,-0.7464
2014/8/26,35.29190422,38.14156489,2324.092,2,4.5,-2.1376
2014/8/27,36.5831351,40.78848565,2327.595,2,4.5,-1.9956
2014/8/28,37.03568314,43.34610068,2311.278,2,4.5,-2.3333
2014/8/29,35.62181567,46.02199589,2338.287,2,4.5,-0.6619
2014/9/1,42.04710223,50.37482574,2355.317,2,4.5,-0.4059
2014/9/2,42.26974898,53.57653582,2386.46,2,4.5,1.8676
2014/9/3,51.1734288,58.07993382,2408.838,2,4.5,3.6065
2014/9/4,51.92882524,59.8863024,2426.224,2,4.5,4.1776
2014/9/5,53.09105443,62.78415214,2449.259,2,4.5,5.828
2014/9/9,61.73879473,64.77188128,2445.224,2,4.5,4.4947
2014/9/10,61.25736277,64.918639,2432.433,2,4.5,3.2433
2014/9/11,69.29013697,66.01131328,2423.454,2,4.5,1.552
2014/9/12,62.01164028,65.89551756,2438.358,2,4.5,1.2293
2014/9/15,69.31592368,66.08778748,2437.189,2,4.5,0.4596
2014/9/16,65.01742925,64.95614687,2388.765,2,4.5,-2.4767
2014/9/17,62.61934103,64.59279003,2401.326,2,4.5,-1.7862
2014/9/18,67.81340851,64.7324091,2408.664,2,4.5,-0.9575
2014/9/19,68.59536265,62.88953037,2425.211,2,4.5,0.0986
2014/9/22,63.16525979,60.93869375,2378.92,2,4.5,-2.4251
2014/9/23,62.52608003,60.99826615,2399.462,2,4.5,-1.5137
2014/9/24,62.83728816,61.13056098,2441.864,2,4.5,2.2403
2014/9/25,63.45705546,62.38194731,2436.965,2,4.5,1.5139
2014/9/26,56.75613615,62.17605952,2437.201,2,4.5,1.218
2014/9/29,56.89034293,63.40741613,2447.799,2,4.5,0.9658
2014/9/30,63.52269418,65.84587643,2450.988,2,4.5,3.0048
2014/10/8,63.31984899,67.24077206,2478.383,2,4.5,3.259
2014/10/9,70.34560615,68.82343605,2481.955,2,4.5,1.636
2014/10/10,62.2217287,69.01739436,2466.789,2,4.5,1.2255
2014/10/13,64.14427583,70.58996574,2454.946,2,4.5,0.7357
2014/10/14,71.52110475,70.81264492,2446.562,2,4.5,-0.0406
2014/10/15,71.89206792,68.78012318,2463.874,2,4.5,0.5367
2014/10/16,72.81583294,66.67431974,2444.395,2,4.5,-1.3716
2014/10/17,71.50935603,63.47615248,2441.732,2,4.5,-1.6246
2014/10/20,71.65715697,59.54796061,2454.711,2,4.5,-0.482
2014/10/21,65.48035089,55.46849879,2433.391,2,4.5,-0.8704
2014/10/22,59.32597435,52.52037454,2418.641,2,4.5,-1.1351
2014/10/23,59.25724728,52.31580818,2395.936,2,4.5,-2.7815
2014/10/24,53.62682939,53.80601206,2390.706,2,4.5,-2.2092
2014/10/27,47.94020476,56.47423343,2368.832,2,4.5,-3.0153
2014/10/28,47.1803861,58.39670675,2416.653,2,4.5,-1.528
2014/10/29,47.79160534,58.92522738,2451.384,2,4.5,0.7777
2014/10/30,58.09857624,59.26483287,2468.925,2,4.5,2.0995
2014/10/31,68.19847054,58.37014314,2508.325,2,4.5,4.6341
2014/11/3,69.63615759,56.98794051,2512.548,2,4.5,5.0208
2014/11/4,59.47504468,56.61821989,2513.172,2,4.5,5.9606
2014/11/5,50.35150986,58.78601272,2503.448,2,4.5,3.5549
2014/11/6,49.82923829,63.18034747,2506.067,2,4.5,2.2223
2014/11/7,52.73043787,67.20632009,2502.153,2,4.5,1.3505
2014/11/10,59.90525476,70.84865456,2565.73,2,4.5,2.2956
2014/11/11,67.41783387,72.43283165,2558.612,2,4.5,1.8498
2014/11/12,72.48180165,71.91192683,2594.318,2,4.5,3.2205
2014/11/13,76.71751836,69.58216479,2579.75,2,4.5,3.0459
2014/11/14,73.98507403,66.40942838,2581.093,2,4.5,2.9934
2014/11/17,74.58444467,65.24838273,2567.101,2,4.5,2.6075
2014/11/18,69.41031729,65.24378719,2541.416,2,4.5,-0.9339
2014/11/19,64.29240497,67.1461775,2537.223,2,4.5,-0.8215
2014/11/20,58.50322942,69.99030685,2537.099,2,4.5,-2.2219
2014/11/21,57.68109989,73.98560726,2583.455,2,4.5,0.1667
2014/11/24,67.01880012,78.19208504,2649.258,2,4.5,2.6617
2014/11/25,74.55687143,81.03110567,2685.561,2,4.5,4.5741
2014/11/26,80.82465916,82.84457123,2723.018,2,4.5,6.9694
2014/11/27,81.35718108,84.51024406,2754.49,2,4.5,8.2902
2014/11/28,82.47503189,86.2499543,2808.819,2,4.5,10.2675
2014/12/1,82.91996653,88.40976966,2819.812,2,4.5,8.8318
2014/12/2,84.05292392,88.60776011,2923.94,2,4.5,9.9774
2014/12/3,85.4376648,87.6403272,2967.549,2,4.5,10.0985
2014/12/4,90.81869611,86.6174775,3104.351,2,4.5,13.3136
2014/12/5,91.79544254,84.74481352,3124.885,2,4.5,12.8193
2014/12/8,95.43392407,81.85764593,3252.881,2,4.5,14.9429
2014/12/9,84.10790922,78.48926827,3106.913,2,4.5,10.0642
2014/12/10,78.24832645,77.18347056,3221.546,2,4.5,10.0611
2014/12/11,79.30056657,76.88638827,3183.012,2,4.5,7.3736
2014/12/12,79.58271226,75.2502848,3193.227,2,4.5,3.0846
2014/12/15,74.47243698,73.7834774,3217.228,2,4.5,3.1747
2014/12/16,75.22365815,72.05858898,3303.402,2,4.5,1.7572
2014/12/17,76.27312295,69.21657361,3360.598,2,4.5,7.9759
2014/12/18,76.46583268,65.96808121,3345.927,2,4.5,3.8497
2014/12/19,69.48394575,62.59296483,3383.167,2,4.5,6.1588
2014/12/22,70.78186792,62.06604596,3394.481,2,4.5,6.1723
2014/12/23,64.12310643,61.45780426,3324.924,2,4.5,3.3716
2014/12/24,58.17156591,61.97188839,3230.385,2,4.5,-2.1502
2014/12/25,56.78216855,63.68026927,3335.419,2,4.5,-0.6302
2014/12/26,56.21513441,66.61648685,3445.839,2,4.5,3.1169
2014/12/29,66.32243256,69.64573596,3455.455,2,4.5,2.283
2014/12/30,67.13241767,69.92199822,3457.554,2,4.5,2.0093
2014/12/31,67.20761124,70.08157136,3533.705,2,4.5,6.2609
2015/1/5,68.42185117,70.50974327,3641.541,2,4.5,12.1558
2015/1/6,74.39947405,70.36930525,3641.059,2,4.5,8.8912
2015/1/7,74.39062905,69.61986533,3643.79,2,4.5,5.6557
2015/1/8,67.98000611,69.89401793,3559.259,2,4.5,3.0567
2015/1/9,68.08985652,71.23782551,3546.723,2,4.5,2.6438
2015/1/12,69.77664275,71.32996963,3513.576,2,4.5,-0.4933
2015/1/13,67.57922303,69.88363976,3514.04,2,4.5,-3.5317
2015/1/14,69.90283454,70.05860498,3502.423,2,4.5,-3.8491
2015/1/15,76.03554463,69.75666004,3604.121,2,4.5,-1.0205
2015/1/16,76.04285157,68.20059146,3635.146,2,4.5,2.1602
2015/1/19,68.64272128,66.3733752,3355.155,2,4.5,-5.1899
2015/1/20,61.09866347,64.4653699,3396.222,2,4.5,-3.0313
2015/1/21,68.62901439,64.02463955,3548.885,2,4.5,1.4506
2015/1/22,68.09116487,61.08991879,3567.613,2,4.5,2.3089
2015/1/23,66.69913318,58.41835579,3571.732,2,4.5,-0.4792
2015/1/26,65.07955401,55.10531979,3607.985,2,4.5,-0.325
2015/1/27,57.19468948,52.95600568,3574.931,2,4.5,6.4612
2015/1/28,58.45428135,51.99679234,3525.323,2,4.5,3.8495
2015/1/29,51.02068986,49.54290974,3481.798,2,4.5,-1.8802
2015/1/30,52.06178684,48.6261324,3434.39,2,4.5,-3.7695
2015/2/2,46.82091719,48.67904206,3353.96,2,4.5,-6.2269
2015/2/3,52.18366936,49.12261177,3437.445,2,4.5,-4.7528
2015/2/4,51.43940946,48.29111346,3401.768,2,4.5,-4.8746
2015/2/5,43.73098575,47.15841976,3366.946,2,4.5,-4.5105
2015/2/6,45.52002583,47.15319958,3312.42,2,4.5,-4.8953
2015/2/9,52.37924478,48.27169709,3345.921,2,4.5,-2.5223
2015/2/10,49.48233544,49.51849345,3406.943,2,4.5,1.6434
2015/2/11,47.19467948,51.42944258,3434.124,2,4.5,-0.0479
2015/2/12,44.6432473,55.09603003,3442.874,2,4.5,1.2448
2015/2/13,43.69966467,60.48527092,3469.828,2,4.5,3.0513
2015/2/16,52.23101086,66.12871786,3499.483,2,4.5,5.5254
2015/2/17,59.86002295,68.83439712,3522.322,2,4.5,5.1666
2015/2/25,60.94803019,70.45145856,3478.729,2,4.5,2.1052
2015/2/26,69.19420423,71.74093178,3566.295,2,4.5,3.8246
2015/2/27,76.97869265,70.57977172,3572.843,2,4.5,3.7534
2015/3/2,77.56034627,68.30076463,3601.265,2,4.5,3.766
2015/3/3,68.46508646,66.04058993,3507.9,2,4.5,0.3187
2015/3/4,69.56239159,65.37447911,3530.822,2,4.5,0.3195
2015/3/5,68.6848695,64.66880306,3496.344,2,4.5,0.5806
2015/3/6,62.22724386,64.27958432,3478.52,2,4.5,-2.4464
2015/3/9,63.3046501,65.18360254,3537.75,2,4.5,-0.9273
2015/3/10,63.9992981,67.08227412,3520.611,2,4.5,-2.2073
2015/3/11,64.46842154,69.1224545,3524.653,2,4.5,0.5001
2015/3/12,65.32833526,71.29256933,3592.844,2,4.5,1.7814
2015/3/13,66.34955707,73.49720333,3617.657,2,4.5,3.4485
2015/3/16,67.65135318,76.73027971,3705.671,2,4.5,6.3912
2015/3/17,74.69667959,78.71274921,3757.122,2,4.5,6.0769
2015/3/18,76.24038038,78.93063018,3846.055,2,4.5,8.9285
2015/3/19,77.48911053,78.35432325,3839.739,2,4.5,8.6495
2015/3/20,78.55613921,77.66367677,3892.574,2,4.5,8.0908
2015/3/23,85.7480154,77.0450695,3972.061,2,4.5,9.4422
2015/3/24,79.54617013,75.4627812,3973.046,2,4.5,7.0341
2015/3/25,76.00396543,74.99257346,3940.412,2,4.5,4.8243
2015/3/26,72.78253882,75.20662572,3949.999,2,4.5,2.7005
2015/3/27,73.34523162,76.0147885,3971.697,2,4.5,3.414
2015/3/30,74.84449557,76.79325647,4088.178,2,4.5,4.9708
2015/3/31,76.2542856,77.38434738,4051.204,2,4.5,2.0244
2015/4/1,76.72492375,77.80129711,4123.895,2,4.5,3.7939
2015/4/2,77.28827893,78.13038823,4124.776,2,4.5,4.6367
2015/4/3,77.63151555,78.42319675,4170.538,2,4.5,5.5028
2015/4/7,78.01603941,80.03581754,4260.044,2,4.5,7.0996
2015/4/8,78.39104104,81.21750109,4295.803,2,4.5,5.0062
2015/4/9,78.75598398,83.35316188,4262.138,2,4.5,5.1269
2015/4/10,78.69947047,85.50728644,4344.416,2,4.5,5.263
2015/4/13,79.04513007,85.7692396,4421.073,2,4.5,7.0061
2015/4/14,87.30724025,86.03042166,4438.184,2,4.5,6.2837
2015/4/15,85.10614071,85.03892191,4380.513,2,4.5,2.8382
2015/4/16,91.20500581,84.51751134,4513.546,2,4.5,5.0357
2015/4/17,91.68073133,81.81630031,4596.136,2,4.5,7.6492
2015/4/20,80.27118943,79.13047748,4521.919,2,4.5,4.104
2015/4/21,80.61222247,76.93380332,4619.164,2,4.5,4.49
2015/4/22,81.35824173,73.68609152,4739.814,2,4.5,6.7149
2015/4/23,81.97767728,70.39679915,4740.892,2,4.5,8.037
2015/4/24,74.99773964,66.0380494,4702.641,2,4.5,4.1933
2015/4/27,75.56579434,61.7767466,4807.592,2,4.5,4.5952
2015/4/28,67.09114447,57.51384922,4741.861,2,4.5,4.8428
2015/4/29,61.12595165,53.80024236,4774.326,2,4.5,3.3769
2015/4/30,61.62248751,50.72054562,4749.886,2,4.5,0.2531
2015/5/4,55.8251788,48.91945516,4787.741,2,4.5,1.0274
2015/5/5,49.42992284,47.9481116,4596.837,2,4.5,-2.1532
2015/5/6,49.98841009,46.7711017,4553.327,2,4.5,-5.3314
2015/5/7,44.80950328,44.22873955,4470.089,2,4.5,-5.7923
2015/5/8,42.64777122,42.7121661,4558.404,2,4.5,-4.5012
2015/5/11,50.81594472,40.19140616,4690.532,2,4.5,-1.0907
2015/5/12,49.99711746,37.64752084,4747.421,2,4.5,-0.6749
2015/5/13,42.36786346,36.5296134,4718.436,2,4.5,2.702
2015/5/14,34.73423719,36.49944101,4700.778,2,4.5,3.2743
2015/5/15,35.71006258,39.22530333,4617.47,2,4.5,3.3302
2015/5/18,27.52321158,43.39310899,4575.14,2,4.5,0.4378
2015/5/19,35.55263278,50.33306758,4731.222,2,4.5,0.9507
2015/5/20,43.28967284,57.04412425,4754.919,2,4.5,0.2388
2015/5/21,42.18682908,60.91537725,4840.976,2,4.5,2.6592
2015/5/22,51.08941114,63.76666394,4951.335,2,4.5,5.3131
2015/5/25,60.7168965,65.21051968,5099.495,2,4.5,10.0776
2015/5/26,69.16296315,66.19241965,5198.918,2,4.5,12.944
2015/5/27,75.8189728,66.81098589,5181.434,2,4.5,9.1962
2015/5/28,66.51719082,65.9323033,4834.007,2,4.5,1.9901
2015/5/29,59.29454924,67.53018276,4840.829,2,4.5,0.3213
2015/6/1,59.75254557,70.56471038,5076.179,2,4.5,2.9034
2015/6/2,66.60829629,73.66606957,5161.87,2,4.5,1.5992
2015/6/3,72.87436062,74.59436302,5143.59,2,4.5,-0.7046
2015/6/4,70.54687727,73.45692391,5181.416,2,4.5,0.3671
2015/6/5,76.10446758,72.69725529,5230.552,2,4.5,8.0206
2015/6/8,77.50171494,69.80281299,5353.751,2,4.5,10.2349
2015/6/9,78.36070073,65.58629938,5317.461,2,4.5,4.6953
2015/6/10,72.17805699,61.43946664,5309.112,2,4.5,2.8502
2015/6/11,66.04972593,58.38722545,5306.59,2,4.5,3.1568
2015/6/12,65.98886557,55.40376968,5335.115,2,4.5,2.9589
2015/6/15,58.73781377,51.44278989,5221.167,2,4.5,-0.1252
2015/6/16,52.20263332,48.68341091,5064.821,2,4.5,-5.4751
2015/6/17,53.47970429,47.08493979,5138.831,2,4.5,-3.336
2015/6/18,53.86460982,43.95108195,4930.549,2,4.5,-7.2321
2015/6/19,48.14899132,39.09833803,4637.052,2,4.5,-13.1372
2015/6/23,42.22298683,34.87443328,4786.091,2,4.5,-10.4606
2015/6/24,42.18153984,32.78505289,4880.126,2,4.5,-6.36
2015/6/25,42.61180665,30.73460273,4706.516,2,4.5,-6.923
2015/6/26,34.67655724,27.35521954,4336.195,2,4.5,-16.2526
2015/6/29,24.74814629,26.82958805,4191.549,2,4.5,-15.5353
2015/6/30,22.80556285,27.86017284,4472.998,2,4.5,-2.868
2015/7/1,29.68670449,29.19279909,4253.021,2,4.5,-11
2015/7/2,29.87883887,30.46579223,4107.996,2,4.5,-16.3747
2015/7/3,22.33550753,32.79501958,3885.917,2,4.5,-18.2232
2015/7/6,31.5227683,37.46863935,3998.537,2,4.5,-7.4567
2015/7/7,30.93165503,39.48020977,3928.002,2,4.5,-5.8849
2015/7/8,30.80132035,41.70097012,3663.038,2,4.5,-19.3451
2015/7/9,37.32466329,44.11615018,3897.626,2,4.5,-8.023
2015/7/10,43.854203,46.50773158,4106.556,2,4.5,0.7473
2015/7/13,50.37722613,47.5658518,4211.812,2,4.5,8.7164
2015/7/14,43.5921908,46.51530827,4112.149,2,4.5,3.4519
2015/7/15,44.25621717,46.75993691,3966.759,2,4.5,1.6803
2015/7/16,45.2924007,47.93931288,3997.355,2,4.5,9.1971
2015/7/17,51.67415166,47.49712936,4151.496,2,4.5,6.6489
2015/7/20,50.20292432,46.35996802,4160.612,2,4.5,1.5081
2015/7/21,44.07396498,45.69864334,4166.006,2,4.5,-0.9254
2015/7/22,45.05996264,45.71234335,4157.16,2,4.5,1.2286
2015/7/23,51.33247298,44.26970915,4250.805,2,4.5,7.0168
2015/7/24,42.63929957,40.36452165,4176.279,2,4.5,4.4923
2015/7/27,44.85118364,38.14799372,3818.731,2,4.5,-7.9251
2015/7/28,46.23497622,36.60680519,3811.093,2,4.5,-8.3447
2015/7/29,44.15616502,35.02027347,3930.379,2,4.5,-5.3443
2015/7/30,36.40415745,32.68326703,3815.412,2,4.5,-8.0571
2015/7/31,27.90134801,31.07201804,3816.699,2,4.5,-10.276
2015/8/3,29.34013195,32.24146323,3829.235,2,4.5,-8.1943
2015/8/4,35.60405247,34.59431631,3948.156,2,4.5,3.4727
2015/8/5,36.71578592,34.46003467,3866.9,2,4.5,1.6147
2015/8/6,30.13412639,35.55848147,3831.852,2,4.5,-2.4217
2015/8/7,26.7366635,39.20531861,3906.945,2,4.5,2.4631
2015/8/10,34.91801917,43.67928584,4084.365,2,4.5,6.9705
2015/8/11,43.45725039,45.36068735,4066.669,2,4.5,6.2087
2015/8/12,34.79836263,45.63080621,4016.126,2,4.5,1.8602
2015/8/13,43.30646676,47.36696368,4075.463,2,4.5,5.3957
2015/8/14,52.01514919,47.76377071,4073.54,2,4.5,6.2549
2015/8/17,53.58046689,45.64716132,4077.872,2,4.5,4.4015
2015/8/18,45.00642822,43.23504865,3825.412,2,4.5,-6.3306
2015/8/19,45.07796356,42.07485426,3886.136,2,4.5,-4.3099
2015/8/20,45.21530746,40.99607979,3761.454,2,4.5,-6.2754
2015/8/21,45.68730893,39.70919143,3589.536,2,4.5,-12.3234
2015/8/24,39.31549289,38.04528171,3275.534,2,4.5,-21.0239
2015/8/25,39.10779083,37.38346742,3042.927,2,4.5,-28.2315
2015/8/26,38.0452619,36.89362761,3025.692,2,4.5,-22.6069
2015/8/27,38.60531673,35.44997655,3205.637,2,4.5,-18.247
2015/8/28,37.49397729,34.11780304,3342.286,2,4.5,-10.7759
2015/8/31,35.70385063,34.19362361,3366.536,2,4.5,-5.4798
2015/9/1,35.34460716,34.85844345,3362.083,2,4.5,3.1356
2015/9/2,36.16875195,35.84245997,3365.832,2,4.5,10.3484
2015/9/7,29.38335553,36.76276781,3250.485,2,4.5,7.4878
2015/9/8,30.6122757,39.0694661,3334.023,2,4.5,4.1105
2015/9/9,37.94890069,42.2303556,3399.305,2,4.5,1.8059
2015/9/10,39.69276969,45.40531097,3357.561,2,4.5,-0.1477
2015/9/11,41.24870626,47.31477405,3347.188,2,4.5,-0.3243
2015/9/14,41.69059897,48.43229759,3281.132,2,4.5,-2.4093
2015/9/15,43.22354529,49.02897202,3152.232,2,4.5,-2.9108
2015/9/16,49.5776127,50.10903426,3309.248,2,4.5,-0.4997
2015/9/17,56.99863292,49.14183944,3236.999,2,4.5,-4.641
2015/9/18,51.14954813,47.24492982,3251.273,2,4.5,-2.972
2015/9/21,47.95384755,46.64056687,3308.247,2,4.5,-0.9107
2015/9/22,45.27064554,45.10098338,3339.03,2,4.5,1.9933
2015/9/23,49.7039187,45.01011448,3263.028,2,4.5,3.6456
2015/9/24,43.77444381,45.34550402,3284.999,2,4.5,-0.6622
2015/9/25,45.6171752,48.32471239,3231.951,2,4.5,-0.0939
2015/9/28,47.52337044,52.6334526,3242.752,2,4.5,-0.2007
2015/9/29,38.71634656,56.60716917,3178.854,2,4.5,-3.9236
2015/9/30,44.72543219,60.51580432,3202.948,2,4.5,-4.0962
2015/10/8,51.71625591,64.64289375,3296.482,2,4.5,1.1002
2015/10/9,61.64969401,67.87168848,3340.116,2,4.5,1.7506
2015/10/12,71.46961647,69.62481505,3447.693,2,4.5,6.5863
2015/10/13,71.36566987,70.88524933,3445.043,2,4.5,6.1752
2015/10/14,62.16815748,70.26875457,3406.112,2,4.5,7.0156
2015/10/15,69.48796875,72.20920081,3486.815,2,4.5,8.6271
2015/10/16,71.0890243,73.66467615,3534.065,2,4.5,7.062
2015/10/19,72.16845345,75.57897528,3534.182,2,4.5,5.7416
2015/10/20,79.03222212,76.1968309,3577.703,2,4.5,3.7522
2015/10/21,67.6667013,74.65185605,3473.254,2,4.5,0.9097
2015/10/22,73.81083493,74.21446277,3524.534,2,4.5,3.5162
2015/10/23,78.22082082,72.58066808,3571.241,2,4.5,2.472
2015/10/26,82.57481905,69.33721255,3589.261,2,4.5,1.6215
2015/10/27,75.87558718,65.55564591,3592.879,2,4.5,1.719
2015/10/28,69.76237304,62.99748652,3524.92,2,4.5,-1.4039
